167	2012	6	17	10.88	2.81
168	2012	6	18	12.33	9.57
169	2012	6	19	13.64	0.26
170	2012	6	20	12.01	2.59
171	2012	6	21	13.13	0.28
172	2012	6	22	13.79	0.12
173	2012	6	23	16.39	0
174	2012	6	24	16.53	0.36
175	2012	6	25	12.5	2.67
176	2012	6	26	12.26	22.63
177	2012	6	27	13.33	4.15
178	2012	6	28	15.16	0
179	2012	6	29	13.36	0.01
180	2012	6	30	13.32	0.18
181	2012	7	1	13.57	18.88
182	2012	7	2	14.81	0.02
183	2012	7	3	12.99	13.23
184	2012	7	4	14.27	0.94
185	2012	7	5	15.88	0
186	2012	7	6	16.58	0.31
187	2012	7	7	18.36	0
188	2012	7	8	18.33	12.38
189	2012	7	9	16.58	0.36
190	2012	7	10	16.89	0.03
191	2012	7	11	15.35	3
192	2012	7	12	15.24	4.65
193	2012	7	13	13.47	1.62
194	2012	7	14	13.25	1.69
195	2012	7	15	13.61	0.95
196	2012	7	16	14.44	0
197	2012	7	17	13.61	3.1
198	2012	7	18	13.43	0.01
199	2012	7	19	14.88	0
200	2012	7	20	13.27	2.94
201	2012	7	21	13.54	4.8
202	2012	7	22	10.7	0.15
203	2012	7	23	12.71	0.35
204	2012	7	24	14.04	4.72
205	2012	7	25	15.43	1.99
206	2012	7	26	17.34	0
207	2012	7	27	16.05	1.15
208	2012	7	28	17.33	0
209	2012	7	29	16.31	0.71
210	2012	7	30	15.14	30.84
211	2012	7	31	14.26	0
212	2012	8	1	14.95	0
213	2012	8	2	13.38	0.07
214	2012	8	3	15.24	0
215	2012	8	4	15.76	24.17
216	2012	8	5	16.18	0.73
217	2012	8	6	16.46	0.37
218	2012	8	7	15.68	0.06
219	2012	8	8	14.62	16.27
220	2012	8	9	14.1	2.81
221	2012	8	10	11.49	0.04
222	2012	8	11	14	5.38
223	2012	8	12	13.89	0.24
224	2012	8	13	15.6	0
225	2012	8	14	15.68	0
226	2012	8	15	16.48	0.43
227	2012	8	16	14.46	0.09
228	2012	8	17	15.16	0
229	2012	8	18	16.07	0
230	2012	8	19	16.61	2.51
231	2012	8	20	16.36	5.75
232	2012	8	21	18.45	0
233	2012	8	22	15.43	10.9
234	2012	8	23	17.27	0
235	2012	8	24	13.53	5.75
236	2012	8	25	12.76	5.58
237	2012	8	26	12.51	2.88
238	2012	8	27	13.65	10
239	2012	8	28	10.32	2.52
240	2012	8	29	10.12	0.01
241	2012	8	30	13.03	1.22
242	2012	8	31	13.07	0.23
243	2012	9	1	13.73	1.59
244	2012	9	2	11.89	0.02
245	2012	9	3	14.4	0.4
246	2012	9	4	13.31	0
247	2012	9	5	16.03	0
248	2012	9	6	14.44	0.34
