Tidspunkt;Vannføring;Korrigert;Kontrollert
2022-03-16 11:00:00;0,7570499;0;1
2022-03-17 11:00:00;0,7381441;0;1
2022-03-18 11:00:00;1,379182;0;1
2022-03-19 11:00:00;1,177863;0;1
2022-03-20 11:00:00;1,129208;0;1
2022-03-21 11:00:00;1,061175;0;1
2022-03-22 11:00:00;1,014421;0;1
2022-03-23 11:00:00;1,037471;0;1
2022-03-24 11:00:00;1,113446;0;1
2022-03-25 11:00:00;1,416472;0;1
2022-03-26 11:00:00;1,726729;0;1
2022-03-27 11:00:00;1,626399;0;1
2022-03-28 11:00:00;1,930462;0;1
2022-03-29 11:00:00;1,748362;0;1
2022-03-30 11:00:00;1,492182;0;1
2022-03-31 11:00:00;1,335479;0;1
2022-04-01 11:00:00;1,204404;0;1
2022-04-02 11:00:00;1,105198;0;1
2022-04-03 11:00:00;1,041786;0;1
2022-04-04 11:00:00;1,119406;0;1
2022-04-05 11:00:00;1,168126;0;1
2022-04-06 11:00:00;1,023498;0;1
2022-04-07 11:00:00;0,9565545;0;1
2022-04-08 11:00:00;0,9156033;0;1
2022-04-09 11:00:00;0,8324723;0;1
2022-04-10 11:00:00;0,7967614;0;1
2022-04-11 11:00:00;0,7979494;0;1
2022-04-12 11:00:00;0,7717914;0;1
2022-04-13 11:00:00;0,8976572;0;1
2022-04-14 11:00:00;1,391254;0;1
2022-04-15 11:00:00;1,357775;0;1
2022-04-16 11:00:00;1,382955;0;1
2022-04-17 11:00:00;1,416723;0;1
2022-04-18 11:00:00;1,47643;0;1
2022-04-19 11:00:00;1,461596;0;1
2022-04-20 11:00:00;1,464597;0;1
2022-04-21 11:00:00;1,501399;0;1
2022-04-22 11:00:00;1,484536;0;1
2022-04-23 11:00:00;1,43829;0;1
2022-04-24 11:00:00;1,336838;0;1
2022-04-25 11:00:00;1,236514;0;1
2022-04-26 11:00:00;1,182307;0;1
2022-04-27 11:00:00;1,08844;0;1
2022-04-28 11:00:00;1,009738;0;1
2022-04-29 11:00:00;0,9630756;0;1
2022-04-30 11:00:00;0,925158;0;1
2022-05-01 11:00:00;0,8788214;0;1
2022-05-02 11:00:00;0,833762;0;1
2022-05-03 11:00:00;0,7900776;0;1
2022-05-04 11:00:00;0,7148594;0;1
2022-05-05 11:00:00;0,6889285;0;1
2022-05-06 11:00:00;0,6675481;0;1
2022-05-07 11:00:00;0,6702986;0;1
2022-05-08 11:00:00;0,6139032;0;1
2022-05-09 11:00:00;0,5611041;0;1
2022-05-10 11:00:00;0,5648589;0;1
2022-05-11 11:00:00;0,6403123;0;1
2022-05-12 11:00:00;0,6310614;0;1
2022-05-13 11:00:00;0,5812396;0;1
2022-05-14 11:00:00;0,5670553;0;1
2022-05-15 11:00:00;0,5219405;0;1
2022-05-16 11:00:00;0,4919766;0;1
2022-05-17 11:00:00;0,462646;0;1
2022-05-18 11:00:00;0,4205418;0;1
2022-05-19 11:00:00;0,4307687;0;1
2022-05-20 11:00:00;0,4350206;0;1
2022-05-21 11:00:00;0,6125221;0;1
2022-05-22 11:00:00;0,710797;0;1
2022-05-23 11:00:00;0,6105519;0;1
2022-05-24 11:00:00;0,582278;0;1
2022-05-25 11:00:00;0,7915542;0;1
2022-05-26 11:00:00;1,015193;0;1
2022-05-27 11:00:00;1,427567;0;1
2022-05-28 11:00:00;1,130971;0;1
2022-05-29 11:00:00;0,8606786;0;1
2022-05-30 11:00:00;0,7622862;0;1
2022-05-31 11:00:00;0,6726301;0;1
2022-06-01 11:00:00;0,6212447;0;1
2022-06-02 11:00:00;0,7954401;0;1
2022-06-03 11:00:00;0,7697245;0;1
2022-06-04 11:00:00;0,6971549;0;1
2022-06-05 11:00:00;0,6194569;0;1
2022-06-06 11:00:00;0,5435231;0;1
2022-06-07 11:00:00;0,4884449;0;1
2022-06-08 11:00:00;0,499882;0;1
2022-06-09 11:00:00;0,5089409;0;1
2022-06-10 11:00:00;0,4555077;0;1
2022-06-11 11:00:00;0,4090543;0;1
2022-06-12 11:00:00;0,3839984;0;1
2022-06-13 11:00:00;0,3705366;0;1
2022-06-14 11:00:00;0,3284488;0;1
2022-06-15 11:00:00;0,3050133;0;1
2022-06-16 11:00:00;0,2979889;0;1
2022-06-17 11:00:00;0,2987044;0;1
2022-06-18 11:00:00;0,291202;0;1
2022-06-19 11:00:00;0,2728618;0;1
2022-06-20 11:00:00;0,2496742;0;1
2022-06-21 11:00:00;0,2318102;0;1
2022-06-22 11:00:00;0,217328;0;1
2022-06-23 11:00:00;0,2063554;0;1
2022-06-24 11:00:00;0,1858023;0;1
2022-06-25 11:00:00;0,1878779;0;1
2022-06-26 11:00:00;0,1935826;0;1
2022-06-27 11:00:00;0,4091503;0;1
2022-06-28 11:00:00;1,007987;0;1
2022-06-29 11:00:00;1,023955;0;1
2022-06-30 11:00:00;0,7111788;0;1
2022-07-01 11:00:00;0,7824329;0;1
2022-07-02 11:00:00;4,383364;0;1
2022-07-03 11:00:00;3,387387;0;1
2022-07-04 11:00:00;2,637262;0;1
2022-07-05 11:00:00;2,126498;0;1
2022-07-06 11:00:00;1,785629;0;1
2022-07-07 11:00:00;1,6428;0;1
2022-07-08 11:00:00;1,46147;0;1
2022-07-09 11:00:00;1,294494;0;1
2022-07-10 11:00:00;1,141967;0;1
2022-07-11 11:00:00;1,019967;0;1
2022-07-12 11:00:00;0,9134904;0;1
2022-07-13 11:00:00;0,8983162;0;1
2022-07-14 11:00:00;0,880392;0;1
2022-07-15 11:00:00;0,7497768;0;1
2022-07-16 11:00:00;0,6705514;0;1
2022-07-17 11:00:00;0,6045468;0;1
2022-07-18 11:00:00;0,5523853;0;1
2022-07-19 11:00:00;0,5161657;0;1
2022-07-20 11:00:00;0,471658;0;1
2022-07-21 11:00:00;0,4392605;0;1
2022-07-22 11:00:00;0,7676967;0;1
2022-07-23 11:00:00;0,7168534;0;1
2022-07-24 11:00:00;0,5190212;0;1
2022-07-25 11:00:00;0,4627789;0;1
2022-07-26 11:00:00;0,4485211;0;1
2022-07-27 11:00:00;0,4172669;0;1
2022-07-28 11:00:00;0,3720341;0;1
2022-07-29 11:00:00;0,339496;0;1
2022-07-30 11:00:00;0,3119824;0;1
2022-07-31 11:00:00;0,2901727;0;1
2022-08-01 11:00:00;0,5405286;0;1
2022-08-02 11:00:00;0,452833;0;1
2022-08-03 11:00:00;0,4156365;0;1
2022-08-04 11:00:00;0,3958859;0;1
2022-08-05 11:00:00;0,3571573;0;1
2022-08-06 11:00:00;0,3125107;0;1
2022-08-07 11:00:00;0,2792483;0;1
2022-08-08 11:00:00;0,2606339;0;1
2022-08-09 11:00:00;0,2465758;0;1
2022-08-10 11:00:00;0,230996;0;1
2022-08-11 11:00:00;0,215898;0;1
2022-08-12 11:00:00;0,2057305;0;1
2022-08-13 11:00:00;0,1981319;0;1
2022-08-14 11:00:00;0,183863;0;1
2022-08-15 11:00:00;0,177851;0;1
2022-08-16 11:00:00;0,1891788;0;1
2022-08-17 11:00:00;0,2050064;0;1
2022-08-18 11:00:00;0,1963599;0;1
2022-08-19 11:00:00;0,1780988;0;1
2022-08-20 11:00:00;0,1820017;0;1
2022-08-21 11:00:00;0,188705;0;1
2022-08-22 11:00:00;0,2090966;0;1
2022-08-23 11:00:00;0,2010624;0;1
2022-08-24 11:00:00;0,1840913;0;1
2022-08-25 11:00:00;0,1704237;0;1
2022-08-26 11:00:00;0,1656408;0;1
2022-08-27 11:00:00;0,162751;0;1
2022-08-28 11:00:00;0,1700711;0;1
2022-08-29 11:00:00;0,1744951;0;1
2022-08-30 11:00:00;0,1707288;0;1
2022-08-31 11:00:00;0,1658006;0;1
2022-09-01 11:00:00;0,1598027;0;1
2022-09-02 11:00:00;0,1576625;0;1
2022-09-03 11:00:00;0,263752;0;1
2022-09-04 11:00:00;0,287113;0;1
2022-09-05 11:00:00;0,2442611;0;1
2022-09-06 11:00:00;0,199549;0;1
2022-09-07 11:00:00;0,1804868;0;1
2022-09-08 11:00:00;0,2177454;0;1
2022-09-09 11:00:00;0,2320676;0;1
2022-09-10 11:00:00;0,2443087;0;1
2022-09-11 11:00:00;0,2501248;0;1
2022-09-12 11:00:00;0,2670226;0;1
2022-09-13 11:00:00;0,6133981;0;1
2022-09-14 11:00:00;0,5733643;0;1
2022-09-15 11:00:00;0,4379112;0;1
2022-09-16 11:00:00;0,3971927;0;1
2022-09-17 11:00:00;0,3643831;0;1
2022-09-18 11:00:00;0,3447239;0;1
2022-09-19 11:00:00;0,3598858;0;1
2022-09-20 11:00:00;0,3521597;0;1
2022-09-21 11:00:00;0,328815;0;1
2022-09-22 11:00:00;0,3211414;0;1
2022-09-23 11:00:00;0,3734688;0;1
2022-09-24 11:00:00;0,508292;0;1
2022-09-25 11:00:00;0,5505114;0;1
2022-09-26 11:00:00;0,6001056;0;1
2022-09-27 11:00:00;0,7157238;0;1
2022-09-28 11:00:00;0,7561832;0;1
2022-09-29 11:00:00;0,6710759;0;1
2022-09-30 11:00:00;0,6144382;0;1
2022-10-01 11:00:00;0,6217908;0;1
2022-10-02 11:00:00;0,6691754;0;1
2022-10-03 11:00:00;0,6792243;0;1
2022-10-04 11:00:00;0,6712027;0;1
2022-10-05 11:00:00;0,7567076;0;1
2022-10-06 11:00:00;1,477235;0;1
2022-10-07 11:00:00;1,042363;0;1
2022-10-08 11:00:00;1,031204;0;1
2022-10-09 11:00:00;0,9239503;0;1
2022-10-10 11:00:00;0,8686988;0;1
2022-10-11 11:00:00;0,8815912;0;1
2022-10-12 11:00:00;0,8269997;0;1
2022-10-13 11:00:00;1,04122;0;1
2022-10-14 11:00:00;1,346366;0;1
2022-10-15 11:00:00;1,65491;0;1
2022-10-16 11:00:00;3,650144;0;1
2022-10-17 11:00:00;3,453018;0;1
2022-10-18 11:00:00;2,578088;0;1
2022-10-19 11:00:00;2,198492;0;1
2022-10-20 11:00:00;1,796096;0;1
2022-10-21 11:00:00;1,603268;0;1
2022-10-22 11:00:00;1,460585;0;1
2022-10-23 11:00:00;1,356762;0;1
2022-10-24 11:00:00;1,394228;0;1
2022-10-25 11:00:00;2,61954;0;1
2022-10-26 11:00:00;2,637009;0;1
2022-10-27 11:00:00;2,21224;0;1
2022-10-28 11:00:00;2,242085;0;1
2022-10-29 11:00:00;4,306628;0;1
2022-10-30 11:00:00;3,877438;0;1
2022-10-31 11:00:00;2,446404;0;1
2022-11-01 11:00:00;3,390147;0;1
2022-11-02 11:00:00;6,611445;0;1
2022-11-03 11:00:00;5,723691;0;1
2022-11-04 11:00:00;4,668135;0;1
2022-11-05 11:00:00;3,658764;0;1
2022-11-06 11:00:00;5,120797;0;1
2022-11-07 11:00:00;12,26376;0;1
2022-11-08 11:00:00;11,4443;0;1
2022-11-09 11:00:00;10,80126;0;1
2022-11-10 11:00:00;8,623263;0;1
2022-11-11 11:00:00;6,138346;0;1
2022-11-12 11:00:00;4,696242;0;1
2022-11-13 11:00:00;3,840986;0;1
2022-11-14 11:00:00;3,325806;0;1
2022-11-15 11:00:00;2,95817;0;1
2022-11-16 11:00:00;2,642505;0;1
2022-11-17 11:00:00;2,35886;0;1
2022-11-18 11:00:00;2,135706;0;1
2022-11-19 11:00:00;1,918312;0;1
2022-11-20 11:00:00;1,73418;0;1
2022-11-21 11:00:00;1,60515;0;1
2022-11-22 11:00:00;1,476938;0;1
2022-11-23 11:00:00;1,40527;0;1
2022-11-24 11:00:00;1,362458;0;1
2022-11-25 11:00:00;1,386792;0;1
2022-11-26 11:00:00;1,510521;0;1
2022-11-27 11:00:00;1,7954;0;1
2022-11-28 11:00:00;2,112641;0;1
2022-11-29 11:00:00;1,958347;0;1
2022-11-30 11:00:00;1,80401;0;1
2022-12-01 11:00:00;1,727842;0;1
2022-12-02 11:00:00;1,645863;0;1
2022-12-03 11:00:00;1,562096;0;1
2022-12-04 11:00:00;1,409916;0;1
2022-12-05 11:00:00;1,230706;0;1
2022-12-06 11:00:00;1,119416;0;1
2022-12-07 11:00:00;0,9709359;0;1
2022-12-08 11:00:00;0,8896943;0;1
2022-12-09 11:00:00;0,8257177;0;1
2022-12-10 11:00:00;0,716403;0;1
2022-12-11 11:00:00;0,6607805;0;1
2022-12-12 11:00:00;0,6134506;0;1
2022-12-13 11:00:00;0,5749992;0;1
2022-12-14 11:00:00;0,5739948;0;1
2022-12-15 11:00:00;0,4648201;0;1
2022-12-16 11:00:00;0,4746527;0;1
2022-12-17 11:00:00;0,5062568;0;1
2022-12-18 11:00:00;0,5365753;0;1
2022-12-19 11:00:00;0,5802476;0;1
2022-12-20 11:00:00;0,5850323;0;1
2022-12-21 11:00:00;0,6911758;0;1
2022-12-22 11:00:00;1,098765;0;1
2022-12-23 11:00:00;1,498995;0;1
2022-12-24 11:00:00;1,247521;0;1
2022-12-25 11:00:00;1,069862;0;1
2022-12-26 11:00:00;2,961656;0;1
2022-12-27 11:00:00;5,719995;0;1
2022-12-28 11:00:00;3,085631;0;1
2022-12-29 11:00:00;2,989305;0;1
2022-12-30 11:00:00;5,915125;0;1
2022-12-31 11:00:00;11,72556;0;1
2023-01-01 11:00:00;6,779569;0;1
2023-01-02 11:00:00;4,608429;0;1
2023-01-03 11:00:00;3,663787;0;1
2023-01-04 11:00:00;3,308314;0;1
2023-01-05 11:00:00;3,127573;0;1
2023-01-06 11:00:00;2,794647;0;1
2023-01-07 11:00:00;2,721305;0;1
2023-01-08 11:00:00;6,852751;0;1
2023-01-09 11:00:00;14,29873;0;1
2023-01-10 11:00:00;10,99574;0;1
2023-01-11 11:00:00;14,53107;0;1
2023-01-12 11:00:00;13,30071;0;1
